BattingTeam,BowlingTeam,Venue,Overs,current_score,wickets_left,current_run_rate,required_run_rate,target
Kolkata Knight Riders,Gujarat Titans,"Dr DY Patil Sports Academy, Mumbai",5.6,34,7,5.666666666666667,8.785714285714286,157
Kolkata Knight Riders,Gujarat Titans,"Dr DY Patil Sports Academy, Mumbai",5.7,34,7,5.513513513513513,8.891566265060241,157
Kolkata Knight Riders,Gujarat Titans,"Dr DY Patil Sports Academy, Mumbai",6.1,34,6,5.513513513513513,8.891566265060241,157
Kolkata Knight Riders,Gujarat Titans,"Dr DY Patil Sports Academy, Mumbai",6.2,35,6,5.526315789473684,8.926829268292684,157
Kolkata Knight Riders,Gujarat Titans,"Dr DY Patil Sports Academy, Mumbai",6.3,39,6,6.0,8.74074074074074,157
Kolkata Knight Riders,Gujarat Titans,"Dr DY Patil Sports Academy, Mumbai",6.4,39,6,5.85,8.85,157
Kolkata Knight Riders,Gujarat Titans,"Dr DY Patil Sports Academy, Mumbai",6.5,40,6,5.853658536585366,8.886075949367088,157
Kolkata Knight Riders,Gujarat Titans,"Dr DY Patil Sports Academy, Mumbai",6.6,41,6,5.857142857142857,8.923076923076923,157
Kolkata Knight Riders,Gujarat Titans,"Dr DY Patil Sports Academy, Mumbai",6.7,41,6,5.72093023255814,9.03896103896104,157
Kolkata Knight Riders,Gujarat Titans,"Dr DY Patil Sports Academy, Mumbai",7.1,41,6,5.72093023255814,9.03896103896104,157
Kolkata Knight Riders,Gujarat Titans,"Dr DY Patil Sports Academy, Mumbai",7.2,41,6,5.590909090909091,9.157894736842104,157
Kolkata Knight Riders,Gujarat Titans,"Dr DY Patil Sports Academy, Mumbai",7.3,45,6,6.0,8.96,157
Kolkata Knight Riders,Gujarat Titans,"Dr DY Patil Sports Academy, Mumbai",7.4,45,6,5.869565217391305,9.08108108108108,157
Kolkata Knight Riders,Gujarat Titans,"Dr DY Patil Sports Academy, Mumbai",7.5,46,6,5.872340425531915,9.123287671232877,157
Kolkata Knight Riders,Gujarat Titans,"Dr DY Patil Sports Academy, Mumbai",7.6,46,6,5.75,9.25,157
Kolkata Knight Riders,Gujarat Titans,"Dr DY Patil Sports Academy, Mumbai",7.7,50,6,6.122448979591836,9.04225352112676,157
Kolkata Knight Riders,Gujarat Titans,"Dr DY Patil Sports Academy, Mumbai",8.1,51,6,6.244897959183674,8.95774647887324,157
Kolkata Knight Riders,Gujarat Titans,"Dr DY Patil Sports Academy, Mumbai",8.2,52,6,6.24,9.0,157
Kolkata Knight Riders,Gujarat Titans,"Dr DY Patil Sports Academy, Mumbai",8.3,52,6,6.117647058823529,9.130434782608695,157
Kolkata Knight Riders,Gujarat Titans,"Dr DY Patil Sports Academy, Mumbai",8.4,53,6,6.115384615384615,9.176470588235292,157
Kolkata Knight Riders,Gujarat Titans,"Dr DY Patil Sports Academy, Mumbai",8.5,55,6,6.226415094339623,9.134328358208956,157
Kolkata Knight Riders,Gujarat Titans,"Dr DY Patil Sports Academy, Mumbai",8.6,57,6,6.333333333333333,9.090909090909092,157
Kolkata Knight Riders,Gujarat Titans,"Dr DY Patil Sports Academy, Mumbai",9.1,57,6,6.218181818181818,9.23076923076923,157
Kolkata Knight Riders,Gujarat Titans,"Dr DY Patil Sports Academy, Mumbai",9.2,61,6,6.535714285714286,9.0,157
Kolkata Knight Riders,Gujarat Titans,"Dr DY Patil Sports Academy, Mumbai",9.3,62,6,6.526315789473684,9.047619047619047,157
Kolkata Knight Riders,Gujarat Titans,"Dr DY Patil Sports Academy, Mumbai",9.4,62,6,6.413793103448276,9.193548387096774,157
Kolkata Knight Riders,Gujarat Titans,"Dr DY Patil Sports Academy, Mumbai",9.5,63,6,6.406779661016949,9.245901639344265,157
Kolkata Knight Riders,Gujarat Titans,"Dr DY Patil Sports Academy, Mumbai",9.6,63,6,6.3,9.4,157
Kolkata Knight Riders,Gujarat Titans,"Dr DY Patil Sports Academy, Mumbai",10.1,64,6,6.295081967213115,9.457627118644067,157
Kolkata Knight Riders,Gujarat Titans,"Dr DY Patil Sports Academy, Mumbai",10.2,68,6,6.580645161290323,9.20689655172414,157
Kolkata Knight Riders,Gujarat Titans,"Dr DY Patil Sports Academy, Mumbai",10.3,69,6,6.571428571428571,9.263157894736842,157
Kolkata Knight Riders,Gujarat Titans,"Dr DY Patil Sports Academy, Mumbai",10.4,70,6,6.5625,9.321428571428571,157
Kolkata Knight Riders,Gujarat Titans,"Dr DY Patil Sports Academy, Mumbai",10.5,72,6,6.646153846153847,9.272727272727272,157
Kolkata Knight Riders,Gujarat Titans,"Dr DY Patil Sports Academy, Mumbai",10.6,72,6,6.545454545454546,9.444444444444445,157
Kolkata Knight Riders,Gujarat Titans,"Dr DY Patil Sports Academy, Mumbai",11.1,72,6,6.447761194029851,9.62264150943396,157
Kolkata Knight Riders,Gujarat Titans,"Dr DY Patil Sports Academy, Mumbai",11.2,72,6,6.352941176470588,9.807692307692308,157
Kolkata Knight Riders,Gujarat Titans,"Dr DY Patil Sports Academy, Mumbai",11.3,76,6,6.608695652173913,9.529411764705882,157
Kolkata Knight Riders,Gujarat Titans,"Dr DY Patil Sports Academy, Mumbai",11.4,77,6,6.6,9.6,157
Kolkata Knight Riders,Gujarat Titans,"Dr DY Patil Sports Academy, Mumbai",11.5,78,6,6.591549295774648,9.673469387755102,157
Kolkata Knight Riders,Gujarat Titans,"Dr DY Patil Sports Academy, Mumbai",11.6,79,6,6.583333333333333,9.75,157
Kolkata Knight Riders,Gujarat Titans,"Dr DY Patil Sports Academy, Mumbai",12.1,79,5,6.493150684931507,9.95744680851064,157
Kolkata Knight Riders,Gujarat Titans,"Dr DY Patil Sports Academy, Mumbai",12.2,79,5,6.405405405405405,10.173913043478262,157
Kolkata Knight Riders,Gujarat Titans,"Dr DY Patil Sports Academy, Mumbai",12.3,83,5,6.64,9.866666666666667,157
Kolkata Knight Riders,Gujarat Titans,"Dr DY Patil Sports Academy, Mumbai",12.4,84,5,6.631578947368421,9.954545454545457,157
Kolkata Knight Riders,Gujarat Titans,"Dr DY Patil Sports Academy, Mumbai",12.5,85,5,6.623376623376624,10.046511627906977,157
Kolkata Knight Riders,Gujarat Titans,"Dr DY Patil Sports Academy, Mumbai",12.6,86,5,6.615384615384615,10.142857142857142,157
Kolkata Knight Riders,Gujarat Titans,"Dr DY Patil Sports Academy, Mumbai",12.7,92,5,6.987341772151899,9.51219512195122,157
Kolkata Knight Riders,Gujarat Titans,"Dr DY Patil Sports Academy, Mumbai",12.8,98,5,7.35,8.85,157
Kolkata Knight Riders,Gujarat Titans,"Dr DY Patil Sports Academy, Mumbai",13.1,98,5,7.443037974683544,8.634146341463415,157
Kolkata Knight Riders,Gujarat Titans,"Dr DY Patil Sports Academy, Mumbai",13.2,98,4,7.35,8.85,157
Kolkata Knight Riders,Gujarat Titans,"Dr DY Patil Sports Academy, Mumbai",13.3,98,4,7.2592592592592595,9.076923076923077,157
Kolkata Knight Riders,Gujarat Titans,"Dr DY Patil Sports Academy, Mumbai",13.4,99,4,7.2439024390243905,9.157894736842104,157
Kolkata Knight Riders,Gujarat Titans,"Dr DY Patil Sports Academy, Mumbai",13.5,99,4,7.156626506024097,9.405405405405403,157
Kolkata Knight Riders,Gujarat Titans,"Dr DY Patil Sports Academy, Mumbai",13.6,99,4,7.071428571428571,9.666666666666666,157
Kolkata Knight Riders,Gujarat Titans,"Dr DY Patil Sports Academy, Mumbai",14.1,100,4,7.0588235294117645,9.771428571428572,157
Kolkata Knight Riders,Gujarat Titans,"Dr DY Patil Sports Academy, Mumbai",14.2,106,4,7.395348837209302,9.0,157
Kolkata Knight Riders,Gujarat Titans,"Dr DY Patil Sports Academy, Mumbai",14.3,106,4,7.310344827586207,9.272727272727272,157
Kolkata Knight Riders,Gujarat Titans,"Dr DY Patil Sports Academy, Mumbai",14.4,106,4,7.227272727272727,9.5625,157
Kolkata Knight Riders,Gujarat Titans,"Dr DY Patil Sports Academy, Mumbai",14.5,106,4,7.146067415730337,9.870967741935484,157
Kolkata Knight Riders,Gujarat Titans,"Dr DY Patil Sports Academy, Mumbai",14.6,107,4,7.133333333333334,10.0,157
Kolkata Knight Riders,Gujarat Titans,"Dr DY Patil Sports Academy, Mumbai",15.1,108,4,7.12087912087912,10.137931034482758,157
Kolkata Knight Riders,Gujarat Titans,"Dr DY Patil Sports Academy, Mumbai",15.2,108,3,7.043478260869565,10.5,157
Kolkata Knight Riders,Gujarat Titans,"Dr DY Patil Sports Academy, Mumbai",15.3,108,3,6.967741935483871,10.88888888888889,157
Kolkata Knight Riders,Gujarat Titans,"Dr DY Patil Sports Academy, Mumbai",15.4,108,3,6.893617021276596,11.307692307692308,157
Kolkata Knight Riders,Gujarat Titans,"Dr DY Patil Sports Academy, Mumbai",15.5,112,3,7.073684210526316,10.8,157
Kolkata Knight Riders,Gujarat Titans,"Dr DY Patil Sports Academy, Mumbai",15.6,112,3,7.0,11.25,157
Kolkata Knight Riders,Gujarat Titans,"Dr DY Patil Sports Academy, Mumbai",16.1,112,3,6.927835051546392,11.73913043478261,157
Kolkata Knight Riders,Gujarat Titans,"Dr DY Patil Sports Academy, Mumbai",16.2,112,3,6.857142857142857,12.272727272727272,157
Kolkata Knight Riders,Gujarat Titans,"Dr DY Patil Sports Academy, Mumbai",16.3,118,3,7.151515151515151,11.142857142857142,157
Kolkata Knight Riders,Gujarat Titans,"Dr DY Patil Sports Academy, Mumbai",16.4,119,3,7.14,11.4,157
Kolkata Knight Riders,Gujarat Titans,"Dr DY Patil Sports Academy, Mumbai",16.5,119,3,7.069306930693069,12.0,157
Kolkata Knight Riders,Gujarat Titans,"Dr DY Patil Sports Academy, Mumbai",16.6,120,3,7.0588235294117645,12.333333333333334,157
Kolkata Knight Riders,Gujarat Titans,"Dr DY Patil Sports Academy, Mumbai",17.1,121,3,7.048543689320389,12.705882352941176,157
Kolkata Knight Riders,Gujarat Titans,"Dr DY Patil Sports Academy, Mumbai",17.2,121,3,6.980769230769231,13.5,157
Kolkata Knight Riders,Gujarat Titans,"Dr DY Patil Sports Academy, Mumbai",17.3,122,3,6.971428571428572,14.0,157
Kolkata Knight Riders,Gujarat Titans,"Dr DY Patil Sports Academy, Mumbai",17.4,128,3,7.245283018867925,12.428571428571429,157
Kolkata Knight Riders,Gujarat Titans,"Dr DY Patil Sports Academy, Mumbai",17.5,128,3,7.177570093457944,13.384615384615383,157
Kolkata Knight Riders,Gujarat Titans,"Dr DY Patil Sports Academy, Mumbai",17.6,128,3,7.111111111111111,14.5,157
Kolkata Knight Riders,Gujarat Titans,"Dr DY Patil Sports Academy, Mumbai",18.1,129,3,7.10091743119266,15.272727272727272,157
Kolkata Knight Riders,Gujarat Titans,"Dr DY Patil Sports Academy, Mumbai",18.2,130,3,7.090909090909091,16.2,157
Kolkata Knight Riders,Gujarat Titans,"Dr DY Patil Sports Academy, Mumbai",18.3,136,3,7.351351351351352,14.0,157
Kolkata Knight Riders,Gujarat Titans,"Dr DY Patil Sports Academy, Mumbai",18.4,138,3,7.392857142857143,14.25,157
Kolkata Knight Riders,Gujarat Titans,"Dr DY Patil Sports Academy, Mumbai",18.5,139,3,7.380530973451328,15.428571428571429,157
Kolkata Knight Riders,Gujarat Titans,"Dr DY Patil Sports Academy, Mumbai",18.6,139,3,7.315789473684211,18.0,157
Kolkata Knight Riders,Gujarat Titans,"Dr DY Patil Sports Academy, Mumbai",19.1,145,3,7.565217391304348,14.4,157
Kolkata Knight Riders,Gujarat Titans,"Dr DY Patil Sports Academy, Mumbai",19.2,145,2,7.5,18.0,157
Kolkata Knight Riders,Gujarat Titans,"Dr DY Patil Sports Academy, Mumbai",19.3,146,2,7.487179487179487,22.0,157
Kolkata Knight Riders,Gujarat Titans,"Dr DY Patil Sports Academy, Mumbai",19.4,148,2,7.52542372881356,27.0,157
Kolkata Knight Riders,Gujarat Titans,"Dr DY Patil Sports Academy, Mumbai",19.5,148,2,7.46218487394958,54.0,157
Kolkata Knight Riders,Gujarat Titans,"Dr DY Patil Sports Academy, Mumbai",19.6,148,2,7.4,0.0,157
Chennai Super Kings,Mumbai Indians,"Dr DY Patil Sports Academy, Mumbai",5.1,38,8,7.354838709677419,7.955056179775281,156
Chennai Super Kings,Mumbai Indians,"Dr DY Patil Sports Academy, Mumbai",5.2,39,8,7.3125,7.977272727272727,156
Chennai Super Kings,Mumbai Indians,"Dr DY Patil Sports Academy, Mumbai",5.3,39,8,7.090909090909091,8.068965517241379,156
Chennai Super Kings,Mumbai Indians,"Dr DY Patil Sports Academy, Mumbai",5.4,40,8,7.0588235294117645,8.093023255813954,156
Chennai Super Kings,Mumbai Indians,"Dr DY Patil Sports Academy, Mumbai",5.5,40,8,6.857142857142857,8.188235294117646,156
Chennai Super Kings,Mumbai Indians,"Dr DY Patil Sports Academy, Mumbai",5.6,46,8,7.666666666666667,7.857142857142857,156
Chennai Super Kings,Mumbai Indians,"Dr DY Patil Sports Academy, Mumbai",6.1,46,8,7.45945945945946,7.951807228915663,156
Chennai Super Kings,Mumbai Indians,"Dr DY Patil Sports Academy, Mumbai",6.2,46,8,7.263157894736842,8.048780487804878,156
Chennai Super Kings,Mumbai Indians,"Dr DY Patil Sports Academy, Mumbai",6.3,46,8,7.076923076923077,8.148148148148149,156
Chennai Super Kings,Mumbai Indians,"Dr DY Patil Sports Academy, Mumbai",6.4,46,8,6.9,8.25,156
Chennai Super Kings,Mumbai Indians,"Dr DY Patil Sports Academy, Mumbai",6.5,47,8,6.878048780487805,8.278481012658228,156
Chennai Super Kings,Mumbai Indians,"Dr DY Patil Sports Academy, Mumbai",6.6,48,8,6.857142857142857,8.307692307692308,156
Chennai Super Kings,Mumbai Indians,"Dr DY Patil Sports Academy, Mumbai",7.1,48,8,6.697674418604652,8.415584415584416,156
Chennai Super Kings,Mumbai Indians,"Dr DY Patil Sports Academy, Mumbai",7.2,49,8,6.681818181818182,8.447368421052632,156
Chennai Super Kings,Mumbai Indians,"Dr DY Patil Sports Academy, Mumbai",7.3,50,8,6.666666666666667,8.48,156
Chennai Super Kings,Mumbai Indians,"Dr DY Patil Sports Academy, Mumbai",7.4,50,8,6.521739130434782,8.594594594594595,156
Chennai Super Kings,Mumbai Indians,"Dr DY Patil Sports Academy, Mumbai",7.5,56,8,7.148936170212766,8.219178082191782,156
Chennai Super Kings,Mumbai Indians,"Dr DY Patil Sports Academy, Mumbai",7.6,57,8,7.125,8.25,156
Chennai Super Kings,Mumbai Indians,"Dr DY Patil Sports Academy, Mumbai",8.1,58,8,7.1020408163265305,8.28169014084507,156
Chennai Super Kings,Mumbai Indians,"Dr DY Patil Sports Academy, Mumbai",8.2,59,8,7.08,8.314285714285715,156
Chennai Super Kings,Mumbai Indians,"Dr DY Patil Sports Academy, Mumbai",8.3,60,8,7.0588235294117645,8.347826086956522,156
Chennai Super Kings,Mumbai Indians,"Dr DY Patil Sports Academy, Mumbai",8.4,61,8,7.038461538461538,8.382352941176471,156
Chennai Super Kings,Mumbai Indians,"Dr DY Patil Sports Academy, Mumbai",8.5,65,8,7.358490566037735,8.149253731343284,156
Chennai Super Kings,Mumbai Indians,"Dr DY Patil Sports Academy, Mumbai",8.6,66,8,7.333333333333333,8.181818181818182,156
Chennai Super Kings,Mumbai Indians,"Dr DY Patil Sports Academy, Mumbai",8.7,66,7,7.2,8.307692307692308,156
Chennai Super Kings,Mumbai Indians,"Dr DY Patil Sports Academy, Mumbai",9.1,67,7,7.309090909090909,8.215384615384615,156
Chennai Super Kings,Mumbai Indians,"Dr DY Patil Sports Academy, Mumbai",9.2,67,7,7.178571428571429,8.34375,156
Chennai Super Kings,Mumbai Indians,"Dr DY Patil Sports Academy, Mumbai",9.3,67,7,7.052631578947368,8.476190476190476,156
Chennai Super Kings,Mumbai Indians,"Dr DY Patil Sports Academy, Mumbai",9.4,67,7,6.931034482758621,8.612903225806452,156
Chennai Super Kings,Mumbai Indians,"Dr DY Patil Sports Academy, Mumbai",9.5,67,7,6.813559322033898,8.754098360655737,156
Chennai Super Kings,Mumbai Indians,"Dr DY Patil Sports Academy, Mumbai",9.6,68,7,6.8,8.8,156
Chennai Super Kings,Mumbai Indians,"Dr DY Patil Sports Academy, Mumbai",10.1,74,7,7.278688524590164,8.338983050847459,156
Chennai Super Kings,Mumbai Indians,"Dr DY Patil Sports Academy, Mumbai",10.2,74,7,7.161290322580645,8.482758620689655,156
Chennai Super Kings,Mumbai Indians,"Dr DY Patil Sports Academy, Mumbai",10.3,76,7,7.238095238095238,8.421052631578947,156
Chennai Super Kings,Mumbai Indians,"Dr DY Patil Sports Academy, Mumbai",10.4,77,7,7.21875,8.464285714285714,156
Chennai Super Kings,Mumbai Indians,"Dr DY Patil Sports Academy, Mumbai",10.5,77,7,7.107692307692307,8.618181818181819,156
Chennai Super Kings,Mumbai Indians,"Dr DY Patil Sports Academy, Mumbai",10.6,77,7,7.0,8.777777777777779,156
Chennai Super Kings,Mumbai Indians,"Dr DY Patil Sports Academy, Mumbai",11.1,78,7,6.985074626865671,8.830188679245284,156
Chennai Super Kings,Mumbai Indians,"Dr DY Patil Sports Academy, Mumbai",11.2,78,7,6.882352941176471,9.0,156
Chennai Super Kings,Mumbai Indians,"Dr DY Patil Sports Academy, Mumbai",11.3,78,7,6.782608695652174,9.176470588235292,156
Chennai Super Kings,Mumbai Indians,"Dr DY Patil Sports Academy, Mumbai",11.4,78,7,6.685714285714286,9.36,156
Chennai Super Kings,Mumbai Indians,"Dr DY Patil Sports Academy, Mumbai",11.5,79,7,6.676056338028169,9.428571428571429,156
Chennai Super Kings,Mumbai Indians,"Dr DY Patil Sports Academy, Mumbai",11.6,79,7,6.583333333333333,9.625,156
Chennai Super Kings,Mumbai Indians,"Dr DY Patil Sports Academy, Mumbai",12.1,85,7,6.986301369863014,9.063829787234043,156
Chennai Super Kings,Mumbai Indians,"Dr DY Patil Sports Academy, Mumbai",12.2,86,7,6.972972972972973,9.130434782608695,156
Chennai Super Kings,Mumbai Indians,"Dr DY Patil Sports Academy, Mumbai",12.3,86,7,6.88,9.333333333333334,156
Chennai Super Kings,Mumbai Indians,"Dr DY Patil Sports Academy, Mumbai",12.4,88,7,6.947368421052632,9.272727272727272,156
Chennai Super Kings,Mumbai Indians,"Dr DY Patil Sports Academy, Mumbai",12.5,88,6,6.857142857142857,9.488372093023257,156
Chennai Super Kings,Mumbai Indians,"Dr DY Patil Sports Academy, Mumbai",12.6,88,6,6.769230769230769,9.714285714285714,156
Chennai Super Kings,Mumbai Indians,"Dr DY Patil Sports Academy, Mumbai",13.1,89,6,6.759493670886076,9.804878048780488,156
Chennai Super Kings,Mumbai Indians,"Dr DY Patil Sports Academy, Mumbai",13.2,90,6,6.75,9.9,156
Chennai Super Kings,Mumbai Indians,"Dr DY Patil Sports Academy, Mumbai",13.3,92,6,6.814814814814815,9.846153846153848,156
Chennai Super Kings,Mumbai Indians,"Dr DY Patil Sports Academy, Mumbai",13.4,96,6,7.024390243902439,9.473684210526317,156
Chennai Super Kings,Mumbai Indians,"Dr DY Patil Sports Academy, Mumbai",13.5,97,6,7.0120481927710845,9.567567567567568,156
Chennai Super Kings,Mumbai Indians,"Dr DY Patil Sports Academy, Mumbai",13.6,98,6,7.0,9.666666666666666,156
Chennai Super Kings,Mumbai Indians,"Dr DY Patil Sports Academy, Mumbai",13.7,98,6,6.91764705882353,9.942857142857145,156
Chennai Super Kings,Mumbai Indians,"Dr DY Patil Sports Academy, Mumbai",14.1,99,6,6.988235294117647,9.771428571428572,156
Chennai Super Kings,Mumbai Indians,"Dr DY Patil Sports Academy, Mumbai",14.2,100,6,6.976744186046512,9.882352941176473,156
Chennai Super Kings,Mumbai Indians,"Dr DY Patil Sports Academy, Mumbai",14.3,101,6,6.965517241379311,10.0,156
Chennai Super Kings,Mumbai Indians,"Dr DY Patil Sports Academy, Mumbai",14.4,102,6,6.954545454545454,10.125,156
Chennai Super Kings,Mumbai Indians,"Dr DY Patil Sports Academy, Mumbai",14.5,102,5,6.876404494382022,10.451612903225806,156
Chennai Super Kings,Mumbai Indians,"Dr DY Patil Sports Academy, Mumbai",14.6,103,5,6.866666666666666,10.6,156
Chennai Super Kings,Mumbai Indians,"Dr DY Patil Sports Academy, Mumbai",15.1,104,5,6.857142857142857,10.758620689655173,156
Chennai Super Kings,Mumbai Indians,"Dr DY Patil Sports Academy, Mumbai",15.2,104,5,6.782608695652174,11.142857142857142,156
Chennai Super Kings,Mumbai Indians,"Dr DY Patil Sports Academy, Mumbai",15.3,104,5,6.709677419354839,11.555555555555555,156
Chennai Super Kings,Mumbai Indians,"Dr DY Patil Sports Academy, Mumbai",15.4,105,5,6.702127659574468,11.76923076923077,156
Chennai Super Kings,Mumbai Indians,"Dr DY Patil Sports Academy, Mumbai",15.5,106,5,6.694736842105264,12.0,156
Chennai Super Kings,Mumbai Indians,"Dr DY Patil Sports Academy, Mumbai",15.6,106,4,6.625,12.5,156
Chennai Super Kings,Mumbai Indians,"Dr DY Patil Sports Academy, Mumbai",15.7,106,4,6.556701030927835,13.043478260869565,156
Chennai Super Kings,Mumbai Indians,"Dr DY Patil Sports Academy, Mumbai",15.8,108,4,6.612244897959184,13.090909090909092,156
Chennai Super Kings,Mumbai Indians,"Dr DY Patil Sports Academy, Mumbai",16.1,109,4,6.742268041237113,12.26086956521739,156
Chennai Super Kings,Mumbai Indians,"Dr DY Patil Sports Academy, Mumbai",16.2,110,4,6.73469387755102,12.545454545454543,156
Chennai Super Kings,Mumbai Indians,"Dr DY Patil Sports Academy, Mumbai",16.3,110,4,6.666666666666667,13.142857142857142,156
Chennai Super Kings,Mumbai Indians,"Dr DY Patil Sports Academy, Mumbai",16.4,111,4,6.66,13.5,156
Chennai Super Kings,Mumbai Indians,"Dr DY Patil Sports Academy, Mumbai",16.5,112,4,6.653465346534653,13.894736842105264,156
Chennai Super Kings,Mumbai Indians,"Dr DY Patil Sports Academy, Mumbai",16.6,113,4,6.647058823529412,14.333333333333334,156
Chennai Super Kings,Mumbai Indians,"Dr DY Patil Sports Academy, Mumbai",16.7,114,4,6.640776699029126,14.823529411764708,156
Chennai Super Kings,Mumbai Indians,"Dr DY Patil Sports Academy, Mumbai",17.1,115,4,6.699029126213592,14.470588235294118,156
Chennai Super Kings,Mumbai Indians,"Dr DY Patil Sports Academy, Mumbai",17.2,121,4,6.980769230769231,13.125,156
Chennai Super Kings,Mumbai Indians,"Dr DY Patil Sports Academy, Mumbai",17.3,122,4,6.971428571428572,13.6,156
Chennai Super Kings,Mumbai Indians,"Dr DY Patil Sports Academy, Mumbai",17.4,126,4,7.132075471698113,12.857142857142858,156
Chennai Super Kings,Mumbai Indians,"Dr DY Patil Sports Academy, Mumbai",17.5,127,4,7.121495327102804,13.384615384615383,156
Chennai Super Kings,Mumbai Indians,"Dr DY Patil Sports Academy, Mumbai",17.6,128,4,7.111111111111111,14.0,156
Chennai Super Kings,Mumbai Indians,"Dr DY Patil Sports Academy, Mumbai",18.1,128,4,7.045871559633028,15.272727272727272,156
Chennai Super Kings,Mumbai Indians,"Dr DY Patil Sports Academy, Mumbai",18.2,132,4,7.2,14.4,156
Chennai Super Kings,Mumbai Indians,"Dr DY Patil Sports Academy, Mumbai",18.3,133,4,7.1891891891891895,15.333333333333334,156
Chennai Super Kings,Mumbai Indians,"Dr DY Patil Sports Academy, Mumbai",18.4,134,4,7.178571428571429,16.5,156
Chennai Super Kings,Mumbai Indians,"Dr DY Patil Sports Academy, Mumbai",18.5,138,4,7.327433628318584,15.428571428571429,156
Chennai Super Kings,Mumbai Indians,"Dr DY Patil Sports Academy, Mumbai",18.6,139,4,7.315789473684211,17.0,156
Chennai Super Kings,Mumbai Indians,"Dr DY Patil Sports Academy, Mumbai",19.1,139,3,7.252173913043478,20.4,156
Chennai Super Kings,Mumbai Indians,"Dr DY Patil Sports Academy, Mumbai",19.2,140,3,7.241379310344827,24.0,156
Chennai Super Kings,Mumbai Indians,"Dr DY Patil Sports Academy, Mumbai",19.3,146,3,7.487179487179487,20.0,156
Chennai Super Kings,Mumbai Indians,"Dr DY Patil Sports Academy, Mumbai",19.4,150,3,7.627118644067797,18.0,156
Chennai Super Kings,Mumbai Indians,"Dr DY Patil Sports Academy, Mumbai",19.5,152,3,7.663865546218488,24.0,156
Chennai Super Kings,Mumbai Indians,"Dr DY Patil Sports Academy, Mumbai",19.6,156,3,7.8,0.0,156
Lucknow Super Giants,Royal Challengers Bangalore,"Dr DY Patil Sports Academy, Mumbai",5.1,34,8,6.580645161290323,9.97752808988764,182
Lucknow Super Giants,Royal Challengers Bangalore,"Dr DY Patil Sports Academy, Mumbai",5.2,35,8,6.5625,10.022727272727272,182
Lucknow Super Giants,Royal Challengers Bangalore,"Dr DY Patil Sports Academy, Mumbai",5.3,36,8,6.545454545454546,10.06896551724138,182
Lucknow Super Giants,Royal Challengers Bangalore,"Dr DY Patil Sports Academy, Mumbai",5.4,36,8,6.352941176470588,10.186046511627907,182
Lucknow Super Giants,Royal Challengers Bangalore,"Dr DY Patil Sports Academy, Mumbai",5.5,40,8,6.857142857142857,10.023529411764706,182
Lucknow Super Giants,Royal Challengers Bangalore,"Dr DY Patil Sports Academy, Mumbai",5.6,44,8,7.333333333333333,9.857142857142858,182
Lucknow Super Giants,Royal Challengers Bangalore,"Dr DY Patil Sports Academy, Mumbai",6.1,44,8,7.135135135135135,9.975903614457833,182
Lucknow Super Giants,Royal Challengers Bangalore,"Dr DY Patil Sports Academy, Mumbai",6.2,45,8,7.105263157894737,10.024390243902438,182
Lucknow Super Giants,Royal Challengers Bangalore,"Dr DY Patil Sports Academy, Mumbai",6.3,45,8,6.923076923076923,10.148148148148149,182
Lucknow Super Giants,Royal Challengers Bangalore,"Dr DY Patil Sports Academy, Mumbai",6.4,47,8,7.05,10.125,182
Lucknow Super Giants,Royal Challengers Bangalore,"Dr DY Patil Sports Academy, Mumbai",6.5,49,8,7.170731707317073,10.10126582278481,182
Lucknow Super Giants,Royal Challengers Bangalore,"Dr DY Patil Sports Academy, Mumbai",6.6,50,8,7.142857142857143,10.153846153846152,182
Lucknow Super Giants,Royal Challengers Bangalore,"Dr DY Patil Sports Academy, Mumbai",7.1,54,8,7.534883720930233,9.974025974025974,182
Lucknow Super Giants,Royal Challengers Bangalore,"Dr DY Patil Sports Academy, Mumbai",7.2,54,8,7.363636363636363,10.105263157894736,182
Lucknow Super Giants,Royal Challengers Bangalore,"Dr DY Patil Sports Academy, Mumbai",7.3,55,8,7.333333333333333,10.16,182
Lucknow Super Giants,Royal Challengers Bangalore,"Dr DY Patil Sports Academy, Mumbai",7.4,55,8,7.173913043478261,10.297297297297296,182
Lucknow Super Giants,Royal Challengers Bangalore,"Dr DY Patil Sports Academy, Mumbai",7.5,59,8,7.531914893617022,10.10958904109589,182
Lucknow Super Giants,Royal Challengers Bangalore,"Dr DY Patil Sports Academy, Mumbai",7.6,64,8,8.0,9.833333333333334,182
Lucknow Super Giants,Royal Challengers Bangalore,"Dr DY Patil Sports Academy, Mumbai",7.7,64,7,7.836734693877551,9.971830985915492,182
Lucknow Super Giants,Royal Challengers Bangalore,"Dr DY Patil Sports Academy, Mumbai",8.1,65,7,7.959183673469388,9.887323943661972,182
Lucknow Super Giants,Royal Challengers Bangalore,"Dr DY Patil Sports Academy, Mumbai",8.2,66,7,7.92,9.942857142857145,182
Lucknow Super Giants,Royal Challengers Bangalore,"Dr DY Patil Sports Academy, Mumbai",8.3,72,7,8.470588235294118,9.565217391304348,182
Lucknow Super Giants,Royal Challengers Bangalore,"Dr DY Patil Sports Academy, Mumbai",8.4,72,7,8.307692307692308,9.705882352941176,182
Lucknow Super Giants,Royal Challengers Bangalore,"Dr DY Patil Sports Academy, Mumbai",8.5,72,7,8.150943396226415,9.850746268656716,182
