BattingTeam,BowlingTeam,Venue,Overs,current_score,wickets_left,current_run_rate,required_run_rate,target
Mumbai Indians,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",9.5,75,7,7.627118644067797,3.737704918032787,113
Mumbai Indians,Kings XI Punjab,Wankhede Stadium,7.6,81,9,10.125,9.083333333333334,190
Mumbai Indians,Kolkata Knight Riders,Wankhede Stadium,6.2,64,10,10.105263157894736,6.146341463414634,148
Mumbai Indians,Sunrisers Hyderabad,Wankhede Stadium,13.3,74,5,5.481481481481482,6.923076923076923,119
Kolkata Knight Riders,Lucknow Super Giants,"Dr DY Patil Sports Academy, Mumbai",16.5,150,4,8.910891089108912,19.26315789473684,211
Kings XI Punjab,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",10.6,66,5,6.0,14.11111111111111,193
Sunrisers Hyderabad,Chennai Super Kings,"Dr DY Patil Sports Academy, Mumbai",7.5,52,10,6.638297872340425,8.465753424657533,155
Chennai Super Kings,Mumbai Indians,Wankhede Stadium,14.5,165,7,11.123595505617978,3.6774193548387095,184
Rajasthan Royals,Mumbai Indians,Sawai Mansingh Stadium,10.1,72,8,7.081967213114754,9.76271186440678,168
Mumbai Indians,Royal Challengers Bangalore,M Chinnaswamy Stadium,11.1,75,5,6.7164179104477615,10.9811320754717,172
Sunrisers Hyderabad,Mumbai Indians,Wankhede Stadium,9.5,73,7,7.423728813559322,8.360655737704919,158
Royal Challengers Bangalore,Rajasthan Royals,Sawai Mansingh Stadium,12.3,104,9,8.32,5.733333333333333,147
Royal Challengers Bangalore,Mumbai Indians,Wankhede Stadium,11.4,77,5,6.6,14.16,195
Kolkata Knight Riders,Rajasthan Royals,Sawai Mansingh Stadium,9.3,83,8,8.736842105263158,7.428571428571429,161
Rajasthan Royals,Mumbai Indians,Sawai Mansingh Stadium,14.3,88,3,6.068965517241379,15.818181818181818,175
Chennai Super Kings,Mumbai Indians,Wankhede Stadium,7.2,63,8,8.590909090909092,9.86842105263158,188
Kolkata Knight Riders,Mumbai Indians,Wankhede Stadium,6.5,46,8,6.7317073170731705,9.49367088607595,171
Mumbai Indians,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",7.2,63,10,8.590909090909092,3.947368421052632,113
Royal Challengers Bangalore,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",13.2,127,6,9.525,12.15,208
Chennai Super Kings,Rajasthan Royals,"MA Chidambaram Stadium, Chepauk",16.4,155,6,9.3,9.3,186
Mumbai Indians,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",6.3,54,10,8.307692307692308,4.37037037037037,113
Kolkata Knight Riders,Rajasthan Royals,Sawai Mansingh Stadium,7.2,70,9,9.545454545454543,7.105263157894737,160
Mumbai Indians,Kolkata Knight Riders,Wankhede Stadium,18.4,160,4,8.571428571428571,14.25,179
Sunrisers Hyderabad,Mumbai Indians,Wankhede Stadium,9.1,68,7,7.418181818181818,8.307692307692308,158
Royal Challengers Bangalore,Kolkata Knight Riders,M Chinnaswamy Stadium,10.3,51,3,4.857142857142857,18.105263157894736,223
Kolkata Knight Riders,Rajasthan Royals,Sawai Mansingh Stadium,11.4,76,5,6.514285714285714,10.68,165
Rajasthan Royals,Sunrisers Hyderabad,Sawai Mansingh Stadium,5.6,60,10,10.0,7.214285714285714,161
Delhi Capitals,Royal Challengers Bangalore,"Narendra Modi Stadium, Ahmedabad",8.5,53,7,6.0,10.656716417910449,172
Royal Challengers Bangalore,Mumbai Indians,M Chinnaswamy Stadium,9.5,63,7,6.406779661016949,12.688524590163937,192
Kings XI Punjab,Mumbai Indians,Wankhede Stadium,10.4,77,8,7.21875,9.321428571428571,164
Chennai Super Kings,Mumbai Indians,"Dr DY Patil Sports Academy, Mumbai",11.1,78,7,6.985074626865671,8.830188679245284,156
Royal Challengers Bangalore,Rajasthan Royals,M Chinnaswamy Stadium,6.1,59,10,9.567567567567568,2.4578313253012047,93
Rajasthan Royals,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",7.1,69,10,9.627906976744184,13.87012987012987,247
Rajasthan Royals,Mumbai Indians,Sawai Mansingh Stadium,10.3,69,7,6.571428571428571,8.105263157894736,146
Chennai Super Kings,Kolkata Knight Riders,"MA Chidambaram Stadium, Chepauk",7.3,63,10,8.4,6.8,148
Royal Challengers Bangalore,Mumbai Indians,M Chinnaswamy Stadium,18.4,125,2,6.696428571428571,50.25,192
Rajasthan Royals,Mumbai Indians,Wankhede Stadium,9.7,100,9,9.836065573770492,8.94915254237288,188
Chennai Super Kings,Kings XI Punjab,Punjab Cricket Association IS Bindra Stadium,15.1,123,6,8.10989010989011,15.517241379310343,198
Rajasthan Royals,Mumbai Indians,Wankhede Stadium,12.1,126,10,10.356164383561644,1.0212765957446808,134
Kings XI Punjab,Royal Challengers Bangalore,M Chinnaswamy Stadium,15.1,138,8,9.0989010989011,4.344827586206897,159
Mumbai Indians,Sunrisers Hyderabad,Wankhede Stadium,17.2,81,2,4.673076923076923,14.25,119
Royal Challengers Bangalore,Mumbai Indians,M Chinnaswamy Stadium,10.3,62,8,5.904761904761905,15.578947368421051,210
Royal Challengers Bangalore,Mumbai Indians,Wankhede Stadium,6.5,39,10,5.7073170731707314,7.822784810126582,142
Sunrisers Hyderabad,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",17.3,141,5,8.057142857142857,27.6,210
Rajasthan Royals,Mumbai Indians,Sawai Mansingh Stadium,13.1,80,5,6.075949367088608,9.658536585365852,146
Rajasthan Royals,Mumbai Indians,Wankhede Stadium,9.4,91,10,9.413793103448276,4.161290322580645,134
Rajasthan Royals,Mumbai Indians,Wankhede Stadium,6.2,57,10,9.0,5.634146341463414,134
Kolkata Knight Riders,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",15.6,95,5,5.9375,10.0,135
Royal Challengers Bangalore,Mumbai Indians,Wankhede Stadium,10.1,77,6,7.573770491803279,13.932203389830509,214
Rajasthan Royals,Kings XI Punjab,Sawai Mansingh Stadium,18.2,119,6,6.490909090909091,3.6,125
Royal Challengers Bangalore,Rajasthan Royals,Sawai Mansingh Stadium,7.3,72,9,9.6,7.44,165
Mumbai Indians,Kolkata Knight Riders,Wankhede Stadium,8.3,46,9,5.411764705882353,8.26086956521739,141
Kolkata Knight Riders,Rajasthan Royals,Sawai Mansingh Stadium,10.1,66,6,6.491803278688525,10.067796610169491,165
Royal Challengers Bangalore,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",16.5,128,4,7.603960396039604,17.68421052631579,184
Rajasthan Royals,Royal Challengers Bangalore,Sawai Mansingh Stadium,11.4,85,8,7.285714285714286,12.6,190
Rajasthan Royals,Mumbai Indians,Wankhede Stadium,10.5,103,9,9.507692307692308,9.272727272727272,188
Kings XI Punjab,Chennai Super Kings,Punjab Cricket Association IS Bindra Stadium,12.4,119,7,9.394736842105264,7.090909090909091,171
Mumbai Indians,Delhi Capitals,Wankhede Stadium,9.4,79,7,8.172413793103448,13.064516129032258,214
Rajasthan Royals,Mumbai Indians,Wankhede Stadium,12.6,104,9,8.0,9.285714285714286,169
Chennai Super Kings,Kings XI Punjab,"MA Chidambaram Stadium, Chepauk",5.3,47,9,8.545454545454545,7.586206896551724,157
Kolkata Knight Riders,Royal Challengers Bangalore,M Chinnaswamy Stadium,13.2,152,7,11.4,1.05,159
Royal Challengers Bangalore,Mumbai Indians,M Chinnaswamy Stadium,19.3,128,1,6.564102564102564,128.0,192
Mumbai Indians,Rajasthan Royals,"Dr DY Patil Sports Academy, Mumbai",18.9,165,3,8.461538461538462,58.0,194
Kolkata Knight Riders,Mumbai Indians,Wankhede Stadium,15.3,95,3,6.129032258064516,16.88888888888889,171
Mumbai Indians,Royal Challengers Bangalore,Wankhede Stadium,5.3,46,9,8.363636363636363,8.620689655172415,171
Chennai Super Kings,Rajasthan Royals,"MA Chidambaram Stadium, Chepauk",18.4,149,8,7.982142857142857,0.0,148
Sunrisers Hyderabad,Royal Challengers Bangalore,"Rajiv Gandhi International Stadium, Uppal",11.1,63,7,5.641791044776119,7.69811320754717,131
Chennai Super Kings,Rajasthan Royals,Sawai Mansingh Stadium,12.1,69,6,5.671232876712328,10.595744680851064,152
Royal Challengers Bangalore,Mumbai Indians,M Chinnaswamy Stadium,15.4,107,4,6.829787234042553,19.615384615384617,192
Rajasthan Royals,Sunrisers Hyderabad,Sawai Mansingh Stadium,14.2,124,8,8.651162790697674,6.529411764705882,161
Mumbai Indians,Kings XI Punjab,Wankhede Stadium,8.3,99,10,11.647058823529411,11.478260869565217,231
Kolkata Knight Riders,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",19.2,183,6,9.46551724137931,27.0,201
Kolkata Knight Riders,Rajasthan Royals,Sawai Mansingh Stadium,8.3,43,6,5.0588235294117645,10.608695652173912,165
Chennai Super Kings,Kings XI Punjab,"MA Chidambaram Stadium, Chepauk",11.6,93,9,7.75,5.5,137
Royal Challengers Bangalore,Chennai Super Kings,M Chinnaswamy Stadium,5.1,35,9,6.774193548387097,6.337078651685394,129
Kings XI Punjab,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",5.6,47,8,7.833333333333333,8.071428571428571,160
Royal Challengers Bangalore,Rajasthan Royals,M Chinnaswamy Stadium,19.1,131,1,6.834782608695652,78.0,196
Mumbai Indians,Royal Challengers Bangalore,M Chinnaswamy Stadium,15.2,117,9,7.630434782608695,5.142857142857143,141
Delhi Capitals,Rajasthan Royals,Sawai Mansingh Stadium,12.3,114,8,9.12,10.4,192
Royal Challengers Bangalore,Kings XI Punjab,M Chinnaswamy Stadium,16.4,133,2,7.98,19.8,199
Rajasthan Royals,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",16.2,188,7,11.510204081632653,16.09090909090909,247
Mumbai Indians,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",9.6,83,7,8.3,12.6,209
Royal Challengers Bangalore,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",11.1,79,7,7.074626865671642,7.924528301886792,149
Kings XI Punjab,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",15.7,119,4,7.360824742268041,16.434782608695652,182
Rajasthan Royals,Royal Challengers Bangalore,Sawai Mansingh Stadium,16.2,133,7,8.142857142857142,10.636363636363637,172
Rajasthan Royals,Sunrisers Hyderabad,Sawai Mansingh Stadium,12.5,81,8,6.311688311688312,8.930232558139535,145
Kolkata Knight Riders,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",10.6,88,9,8.0,7.333333333333333,154
Sunrisers Hyderabad,Mumbai Indians,"Rajiv Gandhi International Stadium, Uppal",9.5,82,9,8.338983050847459,5.60655737704918,139
Kolkata Knight Riders,Royal Challengers Bangalore,M Chinnaswamy Stadium,6.2,39,8,6.157894736842105,10.75609756097561,186
Kings XI Punjab,Mumbai Indians,Punjab Cricket Association IS Bindra Stadium,13.5,120,8,8.674698795180722,9.243243243243244,177
Mumbai Indians,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",12.2,89,7,7.216216216216216,3.130434782608696,113
Kings XI Punjab,Mumbai Indians,Wankhede Stadium,16.5,149,7,8.851485148514852,12.0,187
Royal Challengers Bangalore,Rajasthan Royals,M Chinnaswamy Stadium,11.1,79,6,7.074626865671642,13.245283018867925,196
Chennai Super Kings,Mumbai Indians,Wankhede Stadium,19.2,150,4,7.758620689655173,12.0,158
Mumbai Indians,Royal Challengers Bangalore,Wankhede Stadium,6.4,57,9,8.55,7.95,163
Sunrisers Hyderabad,Delhi Capitals,Arun Jaitley Stadium,8.1,68,8,8.326530612244898,5.23943661971831,130
Rajasthan Royals,Mumbai Indians,Sawai Mansingh Stadium,9.2,39,9,4.178571428571429,5.25,95
Chennai Super Kings,Kolkata Knight Riders,"MA Chidambaram Stadium, Chepauk",12.2,128,9,10.37837837837838,1.565217391304348,140
Royal Challengers Bangalore,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",5.4,46,8,8.117647058823529,11.16279069767442,206
Kolkata Knight Riders,Royal Challengers Bangalore,M Chinnaswamy Stadium,9.5,68,7,6.915254237288136,11.60655737704918,186
Royal Challengers Bangalore,Sunrisers Hyderabad,M Chinnaswamy Stadium,11.3,66,6,5.739130434782608,10.588235294117649,156
Rajasthan Royals,Kings XI Punjab,Punjab Cricket Association IS Bindra Stadium,10.3,92,9,8.761904761904763,9.578947368421051,183
Sunrisers Hyderabad,Kings XI Punjab,"Rajiv Gandhi International Stadium, Uppal",13.2,75,7,5.625,7.35,124
Rajasthan Royals,Gujarat Titans,"Dr DY Patil Sports Academy, Mumbai",5.6,65,7,10.833333333333334,9.142857142857142,193
Chennai Super Kings,Royal Challengers Bangalore,"MA Chidambaram Stadium, Chepauk",5.2,48,10,9.0,7.772727272727272,162
Mumbai Indians,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",15.3,101,7,6.516129032258065,2.6666666666666665,113
Royal Challengers Bangalore,Kolkata Knight Riders,"Dr DY Patil Sports Academy, Mumbai",15.6,101,5,6.3125,7.0,129
Royal Challengers Bangalore,Kolkata Knight Riders,M Chinnaswamy Stadium,18.7,118,2,6.156521739130435,57.6,166
Delhi Capitals,Kolkata Knight Riders,Arun Jaitley Stadium,12.5,123,8,9.584415584415584,8.790697674418604,186
Royal Challengers Bangalore,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",5.4,38,7,6.705882352941177,7.744186046511628,149
Mumbai Indians,Kings XI Punjab,Wankhede Stadium,19.4,222,4,11.28813559322034,27.0,231
Delhi Capitals,Kings XI Punjab,Punjab Cricket Association IS Bindra Stadium,6.6,57,9,8.142857142857142,8.461538461538462,167
Kolkata Knight Riders,Mumbai Indians,Wankhede Stadium,8.5,55,7,6.226415094339623,10.388059701492535,171
Royal Challengers Bangalore,Mumbai Indians,Wankhede Stadium,16.5,104,3,6.178217821782178,28.73684210526316,195
Chennai Super Kings,Mumbai Indians,Wankhede Stadium,8.1,50,7,6.122448979591836,9.80281690140845,166
Kolkata Knight Riders,Royal Challengers Bangalore,M Chinnaswamy Stadium,17.5,168,5,9.42056074766355,8.307692307692308,186
Rajasthan Royals,Kings XI Punjab,Sawai Mansingh Stadium,16.4,153,6,9.18,4.2,167
Rajasthan Royals,Mumbai Indians,Wankhede Stadium,7.6,47,6,5.875,10.0,167
Kolkata Knight Riders,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",14.3,94,8,6.482758620689655,8.363636363636363,140
Sunrisers Hyderabad,Mumbai Indians,Wankhede Stadium,11.4,92,7,7.885714285714286,8.52,163
Kolkata Knight Riders,Royal Challengers Bangalore,M Chinnaswamy Stadium,5.4,36,8,6.352941176470588,10.465116279069768,186
Rajasthan Royals,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",19.3,112,2,5.743589743589744,50.0,137
Chennai Super Kings,Sunrisers Hyderabad,Wankhede Stadium,8.2,41,6,4.92,8.485714285714286,140
Kings XI Punjab,Mumbai Indians,Wankhede Stadium,18.3,147,6,7.945945945945946,11.333333333333334,164
Chennai Super Kings,Sunrisers Hyderabad,"MA Chidambaram Stadium, Chepauk",15.3,114,7,7.354838709677419,10.22222222222222,160
Sunrisers Hyderabad,Royal Challengers Bangalore,"Rajiv Gandhi International Stadium, Uppal",17.3,136,8,7.771428571428571,10.0,161
Mumbai Indians,Rajasthan Royals,"Dr DY Patil Sports Academy, Mumbai",17.5,155,4,8.69158878504673,18.0,194
Rajasthan Royals,Kings XI Punjab,Sawai Mansingh Stadium,7.4,62,7,8.08695652173913,8.513513513513514,167
Mumbai Indians,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",8.6,62,9,6.888888888888889,9.454545454545457,166
Royal Challengers Bangalore,Sunrisers Hyderabad,M Chinnaswamy Stadium,11.5,67,6,5.661971830985915,10.89795918367347,156
Mumbai Indians,Kings XI Punjab,Wankhede Stadium,11.3,119,8,10.347826086956522,13.176470588235292,231
Mumbai Indians,Kolkata Knight Riders,"Dr DY Patil Sports Academy, Mumbai",13.1,91,6,6.911392405063292,10.975609756097562,166
Kings XI Punjab,Mumbai Indians,Wankhede Stadium,18.5,158,1,8.389380530973451,14.571428571428571,175
Gujarat Titans,Rajasthan Royals,"Eden Gardens, Kolkata",16.4,153,7,9.18,10.8,189
Royal Challengers Bangalore,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",8.6,84,8,9.333333333333334,11.272727272727272,208
Sunrisers Hyderabad,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",16.3,135,6,8.181818181818182,21.428571428571427,210
Royal Challengers Bangalore,Chennai Super Kings,M Chinnaswamy Stadium,5.6,38,8,6.333333333333333,10.285714285714286,182
Chennai Super Kings,Kings XI Punjab,Wankhede Stadium,9.1,117,7,12.763636363636364,10.153846153846152,227
Kolkata Knight Riders,Rajasthan Royals,Sawai Mansingh Stadium,8.2,70,9,8.4,7.8,161
Mumbai Indians,Royal Challengers Bangalore,M Chinnaswamy Stadium,9.2,61,9,6.535714285714286,9.0,157
Delhi Capitals,Chennai Super Kings,"Dr DY Patil Sports Academy, Mumbai",16.3,109,2,6.606060606060606,28.571428571428573,209
Royal Challengers Bangalore,Chennai Super Kings,M Chinnaswamy Stadium,10.5,102,9,9.415384615384616,8.4,179
Kolkata Knight Riders,Rajasthan Royals,Sawai Mansingh Stadium,15.5,125,7,7.894736842105263,8.64,161
Kolkata Knight Riders,Gujarat Titans,"Dr DY Patil Sports Academy, Mumbai",6.3,39,6,6.0,8.74074074074074,157
Chennai Super Kings,Kings XI Punjab,Punjab Cricket Association IS Bindra Stadium,8.1,69,7,8.448979591836734,10.901408450704226,198
Royal Challengers Bangalore,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",12.4,90,7,7.105263157894737,8.045454545454545,149
Delhi Capitals,Kolkata Knight Riders,"Narendra Modi Stadium, Ahmedabad",5.4,66,10,11.647058823529411,6.209302325581396,155
Mumbai Indians,Rajasthan Royals,Sawai Mansingh Stadium,13.1,63,5,4.784810126582278,17.121951219512194,180
Chennai Super Kings,Sunrisers Hyderabad,Wankhede Stadium,12.6,127,9,9.76923076923077,7.428571428571429,179
Sunrisers Hyderabad,Mumbai Indians,Wankhede Stadium,10.5,76,7,7.015384615384615,8.945454545454545,158
Royal Challengers Bangalore,Mumbai Indians,Wankhede Stadium,8.6,50,9,5.555555555555555,8.363636363636363,142
Kolkata Knight Riders,Royal Challengers Bangalore,M Chinnaswamy Stadium,8.3,114,8,13.411764705882351,3.9130434782608696,159
Royal Challengers Bangalore,Mumbai Indians,Wankhede Stadium,14.3,112,6,7.724137931034483,9.818181818181818,166
Kings XI Punjab,Mumbai Indians,Wankhede Stadium,11.4,85,8,7.285714285714286,9.48,164
Royal Challengers Bangalore,Kolkata Knight Riders,M Chinnaswamy Stadium,11.6,60,4,5.0,13.25,166
Royal Challengers Bangalore,Kings XI Punjab,Punjab Cricket Association IS Bindra Stadium,6.1,63,9,10.216216216216216,8.024096385542169,174
Kings XI Punjab,Mumbai Indians,Punjab Cricket Association IS Bindra Stadium,9.2,78,9,8.357142857142858,9.28125,177
Kings XI Punjab,Royal Challengers Bangalore,M Chinnaswamy Stadium,6.2,66,6,10.421052631578949,10.682926829268292,212
Chennai Super Kings,Mumbai Indians,Wankhede Stadium,11.2,138,8,12.176470588235292,5.307692307692308,184
Delhi Capitals,Mumbai Indians,Arun Jaitley Stadium,11.1,66,6,5.91044776119403,11.660377358490566,169
Rajasthan Royals,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",8.6,90,8,10.0,14.272727272727272,247
Royal Challengers Bangalore,Rajasthan Royals,M Chinnaswamy Stadium,11.2,80,7,7.0588235294117645,4.384615384615385,118
Delhi Capitals,Royal Challengers Bangalore,"Narendra Modi Stadium, Ahmedabad",19.5,166,6,8.369747899159664,36.0,172
Chennai Super Kings,Sunrisers Hyderabad,Wankhede Stadium,7.5,55,9,7.0212765957446805,10.191780821917808,179
Mumbai Indians,Royal Challengers Bangalore,Wankhede Stadium,18.4,180,4,9.642857142857142,42.0,236
Royal Challengers Bangalore,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",18.3,166,5,8.972972972972974,19.33333333333333,195
Royal Challengers Bangalore,Rajasthan Royals,M Chinnaswamy Stadium,16.1,110,3,6.804123711340206,22.43478260869565,196
Royal Challengers Bangalore,Sunrisers Hyderabad,M Chinnaswamy Stadium,15.2,160,7,10.434782608695652,10.5,209
Sunrisers Hyderabad,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Uppal",6.4,49,10,7.35,6.15,131
Mumbai Indians,Kolkata Knight Riders,"Dr DY Patil Sports Academy, Mumbai",5.5,35,8,6.0,9.24705882352941,166
Chennai Super Kings,Kings XI Punjab,"MA Chidambaram Stadium, Chepauk",6.3,49,10,7.538461538461538,6.518518518518518,137
Delhi Capitals,Rajasthan Royals,"Dr DY Patil Sports Academy, Mumbai",8.5,67,9,7.584905660377358,8.417910447761194,161
Mumbai Indians,Kolkata Knight Riders,Wankhede Stadium,13.3,108,6,8.0,10.307692307692308,175
Rajasthan Royals,Royal Challengers Bangalore,Sawai Mansingh Stadium,5.1,46,10,8.903225806451612,7.617977528089888,159
Chennai Super Kings,Royal Challengers Bangalore,"MA Chidambaram Stadium, Chepauk",8.1,66,9,8.081632653061224,11.830985915492958,206
Chennai Super Kings,Sunrisers Hyderabad,"MA Chidambaram Stadium, Chepauk",17.2,130,6,7.5,11.25,160
Rajasthan Royals,Royal Challengers Bangalore,Sawai Mansingh Stadium,5.1,36,9,6.967741935483871,9.168539325842696,172
Sunrisers Hyderabad,Gujarat Titans,"Dr DY Patil Sports Academy, Mumbai",7.5,56,10,7.148936170212766,8.794520547945206,163
Kings XI Punjab,Rajasthan Royals,Sawai Mansingh Stadium,14.4,90,4,6.136363636363637,12.9375,159
Royal Challengers Bangalore,Chennai Super Kings,M Chinnaswamy Stadium,9.5,80,8,8.135593220338983,4.819672131147541,129
Royal Challengers Bangalore,Rajasthan Royals,Sawai Mansingh Stadium,11.3,100,9,8.695652173913043,5.529411764705882,147
Sunrisers Hyderabad,Royal Challengers Bangalore,M Chinnaswamy Stadium,11.5,102,5,8.619718309859154,15.428571428571429,228
Rajasthan Royals,Royal Challengers Bangalore,Sawai Mansingh Stadium,8.2,62,9,7.44,8.314285714285715,159
Sunrisers Hyderabad,Mumbai Indians,"Rajiv Gandhi International Stadium, Uppal",6.2,41,9,6.473684210526316,6.512195121951219,130
